$1......2.......3.......4.......5.......6.......7.......8.......
GRID         385        0.07875 0.00125 0.      
GRID         386        0.08    0.00125 0.      
GRID         387        0.08125 0.00125 0.      
GRID         388        0.0825  0.00125 0.      
GRID         389        0.08375 0.00125 0.      
GRID         390        0.085   0.00125 0.      
GRID         391        0.08625 0.00125 0.      
GRID         392        0.0875  0.00125 0.      
GRID         393        0.08875 0.00125 0.      
GRID         394        0.09    0.00125 0.      
GRID         395        0.09125 0.00125 0.      
GRID         396        0.0925  0.00125 0.      
GRID         397        0.09375 0.00125 0.      
GRID         398        0.095   0.00125 0.      
GRID         399        0.09625 0.00125 0.      
GRID         400        0.0975  0.00125 0.      
GRID         401        0.09875 0.00125 0.      
GRID         402        0.1     0.00125 0.      
GRID         403        0.10125 0.00125 0.      
GRID         404        0.1025  0.00125 0.      
GRID         405        0.10375 0.00125 0.      
GRID         406        0.105   0.00125 0.      
GRID         407        0.10625 0.00125 0.      
GRID         408        0.1075  0.00125 0.      
GRID         409        0.10875 0.00125 0.      
GRID         410        0.11    0.00125 0.      
GRID         411        0.11125 0.00125 0.      
GRID         412        0.1125  0.00125 0.      
GRID         413        0.11375 0.00125 0.      
GRID         414        0.115   0.00125 0.      
GRID         415        0.11625 0.00125 0.      
GRID         416        0.1175  0.00125 0.      
GRID         417        0.11875 0.00125 0.      
GRID         418        0.12    0.00125 0.      
GRID         419        0.12125 0.00125 0.      
GRID         420        0.1225  0.00125 0.      
GRID         421        0.12375 0.00125 0.      
GRID         422        0.125   0.00125 0.      
GRID         423        0.12625 0.00125 0.      
GRID         424        0.1275  0.00125 0.      
GRID         425        0.12875 0.00125 0.      
GRID         426        0.13    0.00125 0.      
GRID         427        0.13125 0.00125 0.      
GRID         428        0.1325  0.00125 0.      
GRID         429        0.13375 0.00125 0.      
GRID         430        0.135   0.00125 0.      
GRID         431        0.13625 0.00125 0.      
GRID         432        0.1375  0.00125 0.      
GRID         433        0.13875 0.00125 0.      
GRID         434        0.14    0.00125 0.      
GRID         435        0.14125 0.00125 0.      
GRID         436        0.1425  0.00125 0.      
GRID         437        0.14375 0.00125 0.      
GRID         438        0.145   0.00125 0.      
GRID         439        0.14625 0.00125 0.      
GRID         440        0.1475  0.00125 0.      
GRID         441        0.14875 0.00125 0.      
GRID         442        0.15    0.00125 0.      
GRID         443        0.15125 0.00125 0.      
GRID         444        0.1525  0.00125 0.      
GRID         445        0.15375 0.00125 0.      
GRID         446        0.155   0.00125 0.      
GRID         447        0.15625 0.00125 0.      
GRID         448        0.1575  0.00125 0.      
GRID         449        0.15875 0.00125 0.      
GRID         450        0.16    0.00125 0.      
GRID         451        0.16125 0.00125 0.      
GRID         452        0.1625  0.00125 0.      
GRID         453        0.16375 0.00125 0.      
GRID         454        0.165   0.00125 0.      
